ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
4725,1,1,3,3,1,1,5,2,2,1,3,3,2,2,1,2,2,1,1,3,3
4726,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4730,4,4,4,4,4,5,5,4,4,4,4,5,4,4,4,3,4,4,3,5,4
4731,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,6,4,4,4,5
4732,39,21,42,29,18,18,30,2,20,23,11,21,29,13,23,10,6,9,10,2,11
4733,3,0,3,2,1,1,0,3,2,2,5,2,0,2,1,1,1,2,0,2,2
4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4737,8,17,10,18,10,14,21,17,18,11,11,5,6,8,10,10,5,5,9,8,7
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,1,1,1,1,1,0
4741,2,4,6,2,3,4,3,2,3,3,2,3,4,2,5,3,5,3,5,2,7
4742,0,1,3,1,1,5,1,2,3,0,3,1,0,3,3,1,4,1,2,1,2
4743,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0
4744,1,2,1,0,2,2,1,1,3,2,2,4,3,2,2,3,3,1,2,2,3
4745,8,7,9,7,10,7,7,7,9,8,10,12,15,10,12,12,13,11,13,12,12
4746,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
4747,5,6,2,3,4,7,7,6,6,6,4,5,6,4,1,1,1,1,4,3,3
4748,0,2,0,1,1,2,3,1,1,1,0,2,0,2,1,1,2,2,2,2,1
4749,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14
4750,3,6,14,6,5,6,12,5,3,10,6,2,5,10,7,6,12,10,9,6,9
4751,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
4752,0,3,1,2,0,2,1,1,1,2,1,1,2,2,1,3,0,3,0,0,1
4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,12,10,10,10,10,10,12,10,13,11,11,10,10,13,11,11,10,12,12,11,11
4756,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,2,2,2,2,0,6,3,6,4,5,6,3,5,3,4,1,3,1,3,2,2
4759,2,1,1,1,1,1,1,2,2,3,4,3,1,2,3,1,2,1,2,5,4
4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,19,23,20,26,25,26,31,26,25,26,33,26,32,29,24,28,32,33,36,36,33
4763,2,3,3,2,2,2,4,3,6,1,3,1,0,2,3,1,4,4,1,0,2
4764,6,6,6,6,6,6,7,6,6,6,8,7,6,6,6,6,6,6,6,6,6
4765,44,28,23,30,41,42,29,34,26,14,32,41,40,29,38,48,35,21,38,30,35
4766,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,13,12,14,12,13,12
4767,10,4,11,9,6,5,9,5,7,5,9,8,4,2,3,8,11,8,10,9,9
4768,8,3,5,11,12,10,6,5,5,4,9,7,8,6,5,4,6,8,8,9,7
4769,3,4,2,1,1,2,3,2,1,1,3,1,1,2,4,2,1,3,3,4,5
4770,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
4771,6,10,6,4,10,6,6,6,12,11,4,5,4,8,8,8,5,5,5,7,6
4772,3,3,1,4,2,2,2,5,3,3,5,2,5,2,3,4,3,3,1,4,6
4773,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1
4774,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4775,623,614,606,663,573,500,535,757,863,972,805,838,636,739,882,747,677,796,837,691,647
4776,0,2,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1
4777,6,7,6,6,6,6,6,6,7,7,6,7,6,6,7,6,6,6,6,6,6
4778,1,6,3,6,3,6,10,8,10,11,8,9,6,7,5,4,3,6,6,4,4
4779,5,3,10,10,9,7,2,6,5,4,3,8,6,3,7,6,4,1,2,10,7
4780,14,12,8,9,7,11,12,16,16,21,12,3,10,8,17,35,14,9,12,20,25
4781,35,39,20,27,13,33,46,27,26,24,48,55,38,34,20,40,42,55,39,22,70
4782,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1
4783,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,0,1,1
4784,7,5,3,1,1,4,3,3,1,9,3,2,4,4,3,3,3,2,5,5,3
4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2
4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,0,0,1,0,5,3,1,2,2,2,2,2,1,1,2,1,3,1,1,2,3
4789,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1
4790,0,2,2,2,1,1,2,1,0,1,1,1,2,2,2,2,2,1,2,2,2
4791,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2
4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,3,1,3,1,0,5,1,1,2,3,1,2,0,1,1,1,2,0,2,0,1
4794,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
4795,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,133,235,188,190,140,156,119,181,149,159,108,165,176,156,125,165,149,147,124,116,152
4798,88,132,208,210,95,93,104,89,254,210,223,163,150,219,181,251,308,371,400,172,179
4799,86,74,135,74,90,69,72,67,68,51,54,100,63,57,108,137,109,101,119,91,86
4800,250,176,222,96,57,44,101,37,115,66,30,82,17,87,180,145,239,143,215,216,117
4801,232,232,246,244,232,232,260,232,262,255,232,241,256,232,246,256,232,297,254,238,300
4802,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
4803,4,6,4,5,6,7,2,3,6,3,2,10,7,11,4,8,6,16,13,9,12
4804,2,1,1,2,2,1,2,4,1,3,2,3,2,3,1,2,2,2,2,3,2
4805,16,19,25,63,50,38,33,42,56,59,47,48,48,105,74,64,84,78,87,78,58
4806,2,2,3,2,4,3,2,3,2,2,4,4,2,2,4,6,5,7,5,4,3
4807,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2
4808,5,3,5,14,7,7,9,9,4,6,14,7,14,9,2,8,11,14,6,5,11
4809,58,43,75,75,56,37,45,23,34,27,57,57,37,18,35,55,40,49,48,46,20
4810,4,4,8,4,7,8,6,8,7,10,8,8,13,11,10,14,11,7,11,11,7
4811,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1
4812,1,2,1,2,1,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1
4813,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1
4814,7,12,8,11,4,2,8,10,9,3,9,8,14,12,8,13,8,14,6,5,8
4815,2,10,18,25,13,23,21,18,2,18,14,19,8,18,13,21,33,19,20,17,26
4816,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
4817,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1
4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
4820,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1
4823,0,0,0,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2
4824,8,6,6,6,6,6,6,6,6,5,6,6,5,9,6,8,6,6,6,6,6
4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,59,55,62,51,48,49,49,42,44,49,49,44,45,49,60,46,43,53,58,54,50
4828,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2
4829,3,3,6,7,6,7,11,4,3,3,4,4,5,4,3,3,5,3,3,3,4
4830,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
4831,6,6,8,9,7,4,5,6,5,6,3,5,7,6,8,9,7,8,8,5,5
4832,2,2,3,4,2,1,2,3,2,4,2,2,3,4,3,3,3,3,2,3,4
4833,13,22,5,12,20,19,14,11,6,10,12,14,18,9,9,6,18,8,17,11,16
4834,2,2,2,4,1,6,3,4,3,4,2,3,4,5,3,1,3,4,2,3,3
4835,0,6,2,6,3,5,4,6,5,5,1,8,9,5,0,2,6,3,2,1,2
4836,11,11,10,10,11,11,10,10,10,10,11,11,11,10,11,11,10,11,12,10,10
4837,1,2,1,1,2,1,2,0,2,3,3,2,2,3,3,3,2,2,3,2,2
4838,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4839,50,61,97,104,76,92,72,80,79,96,130,101,68,101,102,117,120,101,91,102,83
4840,20,23,25,19,20,27,31,38,29,25,27,28,24,21,26,12,14,21,15,23,23
4841,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
4842,2,6,14,15,13,8,12,12,18,20,14,16,22,16,16,24,21,17,18,22,13
4843,100,76,92,95,89,101,68,109,118,121,76,77,78,83,100,82,90,86,68,74,89
4844,1,1,4,6,7,5,4,4,4,6,4,4,3,3,4,3,6,7,4,2,6
4845,25,29,35,46,47,28,26,20,26,33,23,12,20,19,25,22,35,26,24,20,24
4846,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,6
4847,3,4,3,4,3,3,3,5,4,3,4,3,3,2,5,3,3,4,3,4,4
4848,6,10,9,10,10,13,11,12,11,13,7,9,8,7,8,7,5,4,6,3,4
4849,6,5,3,3,11,6,10,7,9,9,2,4,7,8,2,5,12,11,11,11,5
4850,1,3,1,0,2,2,1,1,3,3,2,2,3,3,3,2,3,3,2,2,1
4851,23,21,24,29,29,27,29,29,27,31,36,27,28,27,28,31,25,33,27,29,20
4852,1,1,2,1,1,0,2,0,1,0,1,1,1,2,1,1,1,1,1,1,2
4853,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,6,3,1,3,2,1,0,0,3,2,2,1,2,2,0,0,4,3,3,3,3
4857,4,4,4,4,3,5,3,4,4,5,5,4,4,5,6,5,5,5,5,5,5
4858,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
4859,5,7,7,6,11,4,8,5,7,7,7,8,4,6,7,8,5,7,10,6,8
4860,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4
4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,2,2,2,3,2,2,2,2,2,3,2,3,3,2,3,3,2,2,2,2,2
4863,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1
4864,1,2,2,2,1,0,0,1,2,0,2,1,1,2,2,1,2,1,3,3,2
4865,4,2,3,2,2,2,5,5,6,2,2,2,3,6,3,4,4,2,3,4,3
4866,1,2,2,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1
4867,2,0,1,1,2,3,3,2,2,0,1,2,3,3,2,1,2,1,2,1,1
4868,1,1,2,2,1,1,2,3,2,2,1,2,2,2,1,2,1,2,1,1,2
4869,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,3,3,2,3
4870,2,3,4,4,4,5,2,4,4,3,4,3,4,2,4,3,3,4,4,3,3
4871,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2
4872,2362,2072,1704,642,1750,2364,3612,1609,1370,2131,2684,3389,2126,3126,3164,3660,2359,3379,3659,3167,2801
4873,14,22,26,23,20,12,14,15,30,16,16,21,10,16,16,24,8,20,18,16,8
4874,6,3,1,7,10,8,8,7,10,8,9,10,10,4,5,9,14,10,12,11,9
4875,2,2,1,1,0,2,1,2,0,2,4,3,4,1,2,3,2,3,2,3,4
4876,2,2,0,2,2,1,1,1,1,2,5,0,3,1,1,0,3,1,2,1,3
4877,3,4,4,5,6,4,6,6,4,5,4,7,7,8,7,6,6,5,4,4,4
4878,6,8,3,5,3,10,8,7,12,4,11,14,5,10,8,9,8,5,2,7,6
4879,0,1,1,1,2,2,2,1,1,0,2,2,1,2,3,2,0,1,2,1,2
4880,4,3,6,4,6,6,5,6,4,5,5,4,5,6,6,6,6,6,4,6,5
4881,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
4882,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1
4883,2,15,9,4,14,10,7,16,17,12,9,7,4,7,13,9,5,10,17,8,17
4884,4,4,4,5,5,4,6,6,7,7,7,6,6,6,8,7,7,8,6,6,7
4885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,0,1,2,0,1,1,2,0,1,2,0,1,1,1,0,1,1,1,1,0,0
4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,6,4,3,5,3,5,4,3,7,8,7,5,5,3,5,4,7,10,6,2,3
4893,4,2,6,7,4,8,2,9,9,7,5,5,6,5,5,5,6,4,6,4,6
4894,1,0,2,2,2,1,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2
4895,3,7,2,4,8,3,4,1,4,4,3,3,3,7,3,7,5,0,0,4,4
4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4900,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
4901,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4902,10,10,9,8,8,8,8,10,8,9,10,9,8,8,8,9,10,8,10,9,8
4903,5,7,6,7,4,5,3,4,4,8,6,7,4,4,4,8,8,7,6,3,3
4904,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4905,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8
4906,4,5,5,5,4,4,3,3,5,5,5,6,4,4,4,5,5,6,5,5,4
4907,10,9,12,10,10,7,7,8,8,11,10,9,7,9,10,11,11,13,10,9,10
4908,5,5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5
4909,7,7,7,6,7,6,6,7,8,7,6,7,6,6,8,8,10,10,8,7,7
4910,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4911,4,5,5,4,4,4,4,5,4,4,4,5,5,4,4,6,5,5,4,5,5
4912,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8
4913,6,6,7,6,6,5,5,6,6,7,5,5,4,5,5,5,6,5,5,5,4
4914,4,4,4,4,3,4,4,4,5,6,4,4,4,4,5,5,4,5,4,4,3
4915,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6
4916,1,2,2,3,3,3,3,3,2,2,4,3,4,1,2,2,3,3,4,3,3
4917,4,5,5,5,4,4,4,5,5,5,4,5,4,4,4,5,6,6,4,4,5
4918,9,10,10,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9
4919,10,12,10,10,10,9,9,9,9,9,9,9,9,9,9,11,10,11,10,9,10
4920,6,7,7,7,6,7,5,6,7,8,9,5,5,5,5,8,8,8,6,6,5
4921,5,5,6,4,4,4,4,4,5,5,5,4,4,4,5,6,6,5,5,4,4
4922,6,7,12,11,11,10,10,10,12,14,15,13,12,11,9,12,11,10,7,9,7
4923,3,2,3,4,4,3,3,3,3,4,4,4,3,3,3,3,4,5,3,5,3
4924,6,7,7,7,6,6,6,6,7,7,7,7,6,6,6,6,7,6,6,7,6
4925,4,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,4,5,4,4,4
4926,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1
4927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4928,9,9,11,9,6,12,4,9,10,8,7,5,9,7,9,3,7,9,16,10,6
4929,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
4930,4,9,6,6,9,11,18,21,21,20,13,15,7,6,10,7,14,14,9,13,11
4931,15,15,16,15,15,15,17,15,15,15,15,15,15,16,15,16,15,16,15,15,15
4932,1,2,2,1,2,3,2,1,2,2,2,1,2,3,1,1,3,3,2,0,1
4933,1,1,1,2,3,3,4,2,3,2,3,2,2,3,1,1,3,2,3,4,4
4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,6,6,6,9,8,9,7,11,11,10,6,4,8,13,8,8,4,10,5,8,9
4936,0,0,1,2,2,2,1,2,1,0,1,1,1,2,0,2,0,2,2,2,1
4937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
4940,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
4941,17,12,7,5,10,12,8,10,9,14,10,6,21,22,4,7,6,16,8,6,6
4942,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
4943,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4944,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1
4945,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
4946,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3,2
4947,9,14,22,32,39,34,31,28,30,35,30,22,17,15,17,15,20,21,20,16,19
4948,2,3,7,3,4,4,3,6,6,6,5,7,7,8,7,6,10,5,8,6,8
4949,6,5,7,5,4,5,4,3,6,4,5,6,4,3,3,5,5,6,6,6,3
4950,140,147,140,140,139,139,139,139,139,139,139,140,139,139,139,139,139,140,139,139,139
4951,8,2,6,7,7,5,6,11,8,8,12,7,1,7,10,6,9,4,3,6,4
4952,6,2,8,10,11,7,10,4,8,9,8,8,10,3,10,12,9,14,10,10,6
4953,7,4,11,5,3,4,4,6,6,10,9,2,10,10,3,7,8,12,12,6,6
4954,4,2,4,4,5,3,1,5,8,6,6,4,3,2,5,8,2,7,7,8,8
4955,4,5,2,11,22,12,9,10,13,10,11,8,10,7,13,17,11,8,12,5,6
4956,4,3,2,6,5,9,4,7,7,9,4,7,11,4,5,8,6,8,12,10,4
4957,4,3,2,3,4,2,5,4,5,5,5,6,6,4,6,8,6,4,3,5,3
4958,5,8,8,9,6,6,8,5,5,11,10,12,10,7,5,4,3,7,7,9,8
4959,4,5,5,4,5,6,4,6,3,5,2,4,3,4,5,2,3,3,2,4,4
4960,4,11,7,10,15,5,7,7,7,8,11,11,13,13,15,17,17,17,15,10,12
4961,5,6,6,9,6,5,7,10,6,10,12,8,9,7,8,9,11,8,4,6,5
4962,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,2
4963,4,6,4,2,5,0,6,2,9,4,6,7,2,5,7,1,8,6,2,4,2
4964,1,2,1,1,1,3,2,3,4,4,0,0,2,3,2,2,1,3,4,2,0
4965,9,7,12,13,10,10,15,17,12,19,13,10,12,13,14,15,19,13,16,6,14
4966,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,1,26,7,14,8,3,2,1,11,8,1,9,1,2,1,10,14,5,12,6,10
4971,37,33,72,15,41,28,49,34,20,33,50,54,21,11,37,34,42,34,35,56,25
4972,1,12,23,38,14,30,5,30,33,35,48,46,32,25,25,34,32,25,32,25,42
4973,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
4974,1,1,2,3,1,3,3,1,1,2,1,1,3,1,1,2,2,2,2,2,2
4975,6,6,7,9,6,7,7,8,6,7,8,7,6,7,7,7,8,8,6,7,8
4976,1,4,3,3,2,3,2,3,3,2,5,8,6,4,2,2,5,5,3,5,7
4977,1,1,1,0,2,2,1,1,1,1,2,1,3,0,1,0,1,1,1,0,0
4978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,8,10,10,10,11,10,10,8,9,8,10,10,10,12,10,11,9,9,9,10,13
4980,1,3,0,3,2,3,3,2,4,2,6,1,2,4,5,5,3,4,4,4,5
4981,3,3,9,8,4,8,9,13,4,10,9,4,8,5,5,2,6,11,8,11,0
4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,42,33,35,30,46,32,29,37,30,28,22,63,64,17,10,26,38,27,41,33,22
4984,1,1,1,0,0,1,0,2,2,2,1,1,1,1,1,1,2,2,1,1,1
4985,8,1,2,4,10,5,1,5,8,6,2,4,6,6,6,5,5,0,4,6,0
4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,1,0,1,1,1,4,0,1,2,3,2,1,2,4,2,1,2,2,2,3,2
4988,7,7,7,7,8,6,8,7,8,9,9,8,6,6,9,8,9,8,9,7,6
4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2
4992,2,1,1,0,0,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,0
4993,16,24,18,21,29,34,35,31,30,25,22,17,26,23,25,35,20,27,18,21,17
4994,7,8,6,7,5,6,8,7,5,9,8,6,7,5,6,10,10,11,11,9,6
4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4996,0,0,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,0,1,1
4997,7,6,5,4,3,7,9,3,6,9,3,2,2,5,3,2,0,10,0,2,3
4998,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4999,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1
5000,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,9,10
5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,2,3,4,3,3,4,4,2,3,3,3,4,4,4,3,4,4,4,2,3,1
5003,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5004,6,6,6,6,9,7,7,7,7,6,6,8,8,8,7,6,7,6,7,6,7
5005,1,1,2,1,2,1,2,1,2,2,2,3,3,2,1,3,2,3,3,3,3
5006,15,14,15,15,9,17,10,16,13,16,18,9,13,7,14,17,16,24,13,16,16
5007,14,14,14,16,15,17,16,16,14,15,15,15,14,14,14,16,14,15,14,14,15
5008,6,12,9,7,18,16,30,20,41,23,19,21,28,15,8,10,14,15,15,34,24
5009,61,65,64,57,51,51,53,52,57,58,58,56,51,51,52,53,60,54,55,54,51
5010,50,50,50,50,50,50,50,50,50,51,50,50,50,50,50,50,50,50,51,50,50
5011,2,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,2,3,3
5012,9,4,4,6,6,5,2,7,8,7,4,9,3,5,10,4,1,11,8,2,8
5013,44,59,54,49,42,42,40,40,44,49,53,48,42,41,41,44,44,41,45,43,43
5014,24,23,23,23,23,23,24,23,24,24,23,23,23,23,23,23,25,23,23,23,23
5015,2,3,3,3,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2
5016,3,2,3,3,3,3,2,3,2,2,2,2,3,3,2,3,3,3,3,2,2
5017,6,9,11,13,13,11,13,10,13,12,11,13,16,17,10,16,14,14,9,7,8
5018,8,8,8,8,8,8,9,8,9,8,9,8,8,8,8,8,8,8,8,8,8
5019,43,44,44,43,47,42,46,42,44,45,43,44,44,45,50,43,45,42,42,43,42
5020,13,11,8,9,12,10,10,8,10,5,10,7,7,10,14,13,10,13,6,10,7
5021,15,17,15,15,17,15,15,15,16,15,16,15,17,15,16,15,17,17,16,16,15
5022,1,3,3,2,3,4,4,5,4,4,3,3,2,4,5,3,5,4,2,2,4
5023,1,1,0,1,0,2,0,3,3,3,2,1,2,2,0,1,2,1,1,2,1
5024,0,0,1,1,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1
5025,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
5026,0,1,0,1,1,0,0,2,2,1,0,1,2,0,1,1,1,0,0,0,1
5027,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1
5028,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
5029,1,2,2,5,7,6,7,7,3,5,9,4,2,4,4,6,8,4,5,8,6
5030,62,14,42,58,18,40,78,23,25,33,60,90,122,60,81,41,53,73,41,81,57
5031,16,8,33,25,12,16,13,15,46,13,11,5,22,22,27,13,6,20,1,27,4
